<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,5,20200108,172000,1587.7900000,1588.1500000,1587.5900000,1587.5900000,6005680
RTSI,5,20200108,172500,1587.6000000,1588.1400000,1587.4100000,1588.0600000,6140225
RTSI,5,20200108,173000,1588.0600000,1588.4900000,1586.7300000,1587.1300000,11404096
RTSI,5,20200108,173500,1587.0600000,1588.3100000,1587.0600000,1587.2000000,9955585
RTSI,5,20200108,174000,1587.2000000,1587.2000000,1585.7400000,1586.0700000,8815131
RTSI,5,20200108,174500,1586.0800000,1586.4500000,1585.9400000,1586.2800000,5986677
RTSI,5,20200108,175000,1586.2800000,1587.2800000,1586.2400000,1587.2500000,9242872
RTSI,5,20200108,175500,1587.2500000,1588.2200000,1586.8700000,1588.2200000,9581427
RTSI,5,20200108,180000,1588.2000000,1588.7100000,1588.0700000,1588.4100000,8430592
RTSI,5,20200108,180500,1588.4400000,1588.8600000,1588.1400000,1588.1400000,7016075
RTSI,5,20200108,181000,1588.1800000,1588.6300000,1587.8400000,1588.3200000,8211937
RTSI,5,20200108,181500,1588.3300000,1589.3800000,1588.0600000,1589.3700000,9347517
RTSI,5,20200108,182000,1589.4100000,1589.5300000,1588.3500000,1588.5600000,10606258
RTSI,5,20200108,182500,1588.4500000,1589.3600000,1588.4200000,1588.8400000,11745322
RTSI,5,20200108,183000,1588.8200000,1590.2100000,1588.8200000,1589.8800000,10306011
RTSI,5,20200108,183500,1589.9000000,1590.0500000,1588.5800000,1588.7300000,19541115
RTSI,5,20200108,184000,1588.8100000,1588.9400000,1586.9900000,1587.8600000,23772964
RTSI,5,20200108,184500,1587.8600000,1587.8600000,1587.8600000,1587.8600000,3943
RTSI,5,20200108,185500,1589.0800000,1589.0800000,1589.0800000,1589.0800000,49535868
RTSI,5,20200109,100500,1597.2400000,1597.2400000,1590.7700000,1592.2400000,25217167
RTSI,5,20200109,101000,1592.1800000,1594.1600000,1591.2600000,1594.1200000,15889735
RTSI,5,20200109,101500,1594.0600000,1598.5400000,1593.9000000,1598.4600000,15885336
RTSI,5,20200109,102000,1598.4800000,1601.5200000,1598.2500000,1600.3000000,14488759
RTSI,5,20200109,102500,1600.2400000,1602.2200000,1600.2400000,1601.9900000,8363198
RTSI,5,20200109,103000,1602.0700000,1602.4800000,1600.8500000,1601.8900000,11568879
RTSI,5,20200109,103500,1602.0200000,1602.1500000,1600.6900000,1600.7600000,13470969
RTSI,5,20200109,104000,1600.8600000,1601.1100000,1599.9900000,1600.3600000,15877743
RTSI,5,20200109,104500,1600.0400000,1600.1600000,1597.0100000,1597.0100000,13122899
RTSI,5,20200109,105000,1597.2100000,1599.0000000,1596.6700000,1598.7000000,12128793
RTSI,5,20200109,105500,1598.5900000,1599.4500000,1598.2900000,1599.3100000,8774077
RTSI,5,20200109,110000,1599.2800000,1600.6600000,1598.5200000,1600.6100000,6009826
RTSI,5,20200109,110500,1600.6300000,1600.6300000,1597.3800000,1597.5700000,17718741
RTSI,5,20200109,111000,1597.6300000,1598.1300000,1594.3200000,1594.4900000,20721182
RTSI,5,20200109,111500,1594.5000000,1595.0600000,1593.8100000,1594.7100000,17747154
RTSI,5,20200109,112000,1594.7400000,1594.9000000,1594.2800000,1594.7300000,8322735
RTSI,5,20200109,112500,1594.5300000,1596.8500000,1594.5300000,1596.8500000,7819369
RTSI,5,20200109,113000,1596.8100000,1597.8600000,1596.7300000,1597.6500000,6827774
RTSI,5,20200109,113500,1597.6500000,1598.9100000,1596.5900000,1598.8500000,11611255
RTSI,5,20200109,114000,1598.8500000,1599.8200000,1598.8500000,1599.7300000,7781752
RTSI,5,20200109,114500,1599.9500000,1600.2600000,1598.5600000,1598.8900000,7516271
RTSI,5,20200109,115000,1598.9500000,1599.0000000,1598.5700000,1598.6900000,6662059
RTSI,5,20200109,115500,1598.6700000,1599.1400000,1598.3000000,1598.5000000,6450647
RTSI,5,20200109,120000,1598.5200000,1600.0000000,1598.5200000,1598.8100000,6411731
RTSI,5,20200109,120500,1598.8000000,1599.4200000,1597.7900000,1597.8200000,6577355
RTSI,5,20200109,121000,1597.8300000,1598.1900000,1597.4900000,1597.9500000,5776498
RTSI,5,20200109,121500,1597.9300000,1598.1600000,1597.3600000,1598.1200000,4335304
RTSI,5,20200109,122000,1598.1300000,1598.8800000,1597.7200000,1597.7600000,9645653
RTSI,5,20200109,122500,1597.7600000,1598.0800000,1596.9700000,1597.3000000,9128055
RTSI,5,20200109,123000,1597.2100000,1597.2100000,1595.7200000,1595.7600000,16019248
RTSI,5,20200109,123500,1595.7500000,1597.2400000,1594.5100000,1597.0800000,14485631
RTSI,5,20200109,124000,1597.0100000,1597.2400000,1596.1500000,1596.4600000,4896018
RTSI,5,20200109,124500,1596.5500000,1597.7800000,1596.2200000,1597.4500000,6474888
RTSI,5,20200109,125000,1597.4600000,1598.2800000,1597.1100000,1598.1200000,7602030
RTSI,5,20200109,125500,1598.1100000,1598.9900000,1598.1100000,1598.7600000,5787559
RTSI,5,20200109,130000,1598.7500000,1600.2100000,1598.4800000,1600.1300000,8604931
RTSI,5,20200109,130500,1600.1300000,1600.1300000,1599.3300000,1599.8300000,6480886
RTSI,5,20200109,131000,1599.8600000,1600.5500000,1599.8600000,1600.0800000,8666072
RTSI,5,20200109,131500,1600.0800000,1600.5900000,1599.5900000,1600.5300000,5323522
RTSI,5,20200109,132000,1600.5300000,1601.2200000,1600.5100000,1600.9900000,8005106
RTSI,5,20200109,132500,1601.0600000,1601.1500000,1600.0400000,1600.2300000,3989189
RTSI,5,20200109,133000,1600.2200000,1600.2400000,1599.5700000,1599.9500000,3641286
RTSI,5,20200109,133500,1599.9500000,1600.1900000,1599.6200000,1599.9200000,3638902
RTSI,5,20200109,134000,1599.9200000,1600.4300000,1599.7600000,1600.3500000,3777429
RTSI,5,20200109,134500,1600.3600000,1600.6900000,1600.1000000,1600.3900000,2508337
RTSI,5,20200109,135000,1600.3900000,1600.3900000,1598.6600000,1598.7300000,6029020
RTSI,5,20200109,135500,1598.7000000,1598.7100000,1597.6200000,1598.3000000,5524308
RTSI,5,20200109,140000,1598.3400000,1598.4200000,1597.3700000,1598.2400000,3416967
RTSI,5,20200109,140500,1598.2200000,1599.8100000,1598.0400000,1599.1400000,4385048
RTSI,5,20200109,141000,1599.1800000,1599.4400000,1598.4500000,1599.4000000,4427971
RTSI,5,20200109,141500,1599.4700000,1599.8900000,1598.6200000,1598.8300000,3374441
RTSI,5,20200109,142000,1598.8300000,1599.0500000,1598.2400000,1598.5100000,2943903
RTSI,5,20200109,142500,1598.5100000,1599.2300000,1597.8900000,1599.0800000,4818089
RTSI,5,20200109,143000,1599.0900000,1600.3300000,1599.0600000,1599.9900000,4531999
RTSI,5,20200109,143500,1600.0000000,1601.2500000,1600.0000000,1601.0100000,6347865
RTSI,5,20200109,144000,1601.0400000,1602.3700000,1600.4700000,1602.2900000,6902417
RTSI,5,20200109,144500,1602.2400000,1602.4200000,1601.3700000,1601.9700000,5982191
RTSI,5,20200109,145000,1601.9400000,1602.0300000,1601.0200000,1601.4300000,5105535
RTSI,5,20200109,145500,1601.4400000,1603.2400000,1601.2500000,1602.5700000,9676134
RTSI,5,20200109,150000,1602.5700000,1603.1100000,1602.2100000,1602.9700000,8092923
RTSI,5,20200109,150500,1602.9700000,1602.9700000,1602.2000000,1602.2300000,5605509
RTSI,5,20200109,151000,1602.2200000,1604.6200000,1602.1400000,1604.3700000,5948298
RTSI,5,20200109,151500,1604.3400000,1605.5400000,1604.1500000,1604.8100000,6922735
RTSI,5,20200109,152000,1604.7700000,1606.5300000,1604.6400000,1605.4000000,14983491
RTSI,5,20200109,152500,1605.3900000,1607.2000000,1604.9400000,1604.9400000,11960951
RTSI,5,20200109,153000,1604.9900000,1605.3300000,1603.8300000,1604.9600000,8687837
RTSI,5,20200109,153500,1604.9900000,1606.1300000,1604.3200000,1605.5800000,18151208
RTSI,5,20200109,154000,1605.5300000,1607.2800000,1605.3700000,1607.0100000,10882233
RTSI,5,20200109,154500,1606.9800000,1607.0500000,1605.2700000,1605.3700000,13123364
RTSI,5,20200109,155000,1605.3700000,1605.5500000,1604.7500000,1605.2900000,7887859
RTSI,5,20200109,155500,1605.2600000,1605.8700000,1604.5100000,1605.8300000,7057269
RTSI,5,20200109,160000,1605.7600000,1606.0100000,1605.3400000,1605.6200000,5887437
RTSI,5,20200109,160500,1605.5900000,1605.6500000,1605.2800000,1605.4300000,6219837
RTSI,5,20200109,161000,1605.3900000,1605.6400000,1604.4600000,1604.4600000,6092218
RTSI,5,20200109,161500,1604.4600000,1604.5600000,1603.7900000,1604.0200000,4665873
RTSI,5,20200109,162000,1604.0500000,1604.1600000,1603.1000000,1603.3100000,6459014
RTSI,5,20200109,162500,1603.3100000,1603.8200000,1602.9800000,1603.8200000,7691341
RTSI,5,20200109,163000,1603.8200000,1604.3700000,1603.7200000,1604.2900000,4790762
RTSI,5,20200109,163500,1604.2900000,1605.3700000,1604.2200000,1605.3400000,8420199
RTSI,5,20200109,164000,1605.3500000,1606.0600000,1605.2200000,1605.9100000,6733623
RTSI,5,20200109,164500,1606.0200000,1606.3100000,1605.3200000,1606.1600000,5554337
RTSI,5,20200109,165000,1606.1500000,1606.7100000,1605.7100000,1606.6000000,5553222
RTSI,5,20200109,165500,1606.5900000,1607.0400000,1605.7900000,1605.7900000,6796841
RTSI,5,20200109,170000,1605.7800000,1605.9200000,1604.4200000,1604.4200000,6256946
RTSI,5,20200109,170500,1604.5400000,1604.5400000,1603.3000000,1603.7000000,8797256
RTSI,5,20200109,171000,1603.4300000,1603.6300000,1602.9600000,1603.4200000,4790956
RTSI,5,20200109,171500,1603.4000000,1604.2200000,1602.6600000,1602.7800000,8275340
RTSI,5,20200109,172000,1602.7400000,1603.0600000,1601.8700000,1602.6200000,8507323
RTSI,5,20200109,172500,1602.5800000,1603.4200000,1602.3300000,1603.4100000,7129526
RTSI,5,20200109,173000,1603.3900000,1604.3300000,1602.8000000,1604.2400000,6429216
RTSI,5,20200109,173500,1604.2500000,1604.3800000,1603.2800000,1603.7900000,9022757
RTSI,5,20200109,174000,1603.7800000,1603.8500000,1601.7800000,1602.3300000,16281123
RTSI,5,20200109,174500,1602.3100000,1603.3900000,1602.1700000,1603.1900000,11612092
RTSI,5,20200109,175000,1603.2000000,1603.9000000,1601.9000000,1602.6900000,13998553
RTSI,5,20200109,175500,1602.7000000,1604.3500000,1602.6900000,1604.3500000,9909516
RTSI,5,20200109,180000,1604.3900000,1604.6000000,1602.7400000,1603.5300000,12966424
RTSI,5,20200109,180500,1603.5600000,1603.8300000,1601.5000000,1601.5300000,12890151
RTSI,5,20200109,181000,1601.5200000,1601.7000000,1600.8700000,1601.0900000,10110174
RTSI,5,20200109,181500,1601.0600000,1601.6300000,1600.8100000,1601.1600000,9015373
RTSI,5,20200109,182000,1601.2000000,1601.5700000,1600.5500000,1600.8400000,9021609
RTSI,5,20200109,182500,1600.8600000,1601.2500000,1599.9500000,1600.2700000,12462748
RTSI,5,20200109,183000,1600.2500000,1601.9700000,1600.2500000,1601.6100000,10410185
RTSI,5,20200109,183500,1601.6700000,1602.3900000,1601.6000000,1602.1700000,10725995
RTSI,5,20200109,184000,1602.2000000,1603.3900000,1601.6400000,1603.2600000,19335701
RTSI,5,20200109,184500,1603.2600000,1603.2600000,1603.2600000,1603.2600000,119211
RTSI,5,20200109,185500,1601.7400000,1601.7400000,1601.7400000,1601.7400000,40793502
RTSI,5,20200110,100500,1602.4800000,1604.1800000,1599.3300000,1601.8500000,19412378
RTSI,5,20200110,101000,1601.8000000,1601.8000000,1597.2900000,1597.9700000,15550797
RTSI,5,20200110,101500,1598.0200000,1599.9500000,1597.5000000,1599.7700000,9970684
RTSI,5,20200110,102000,1599.7600000,1602.0600000,1598.8600000,1601.3900000,9284932
RTSI,5,20200110,102500,1601.4100000,1602.1900000,1600.5900000,1600.7100000,8346456
RTSI,5,20200110,103000,1600.6600000,1601.7400000,1599.8700000,1601.3000000,6324875
RTSI,5,20200110,103500,1600.9700000,1601.7800000,1599.7100000,1600.1000000,5435275
RTSI,5,20200110,104000,1600.1200000,1600.3000000,1597.2500000,1597.7500000,11330592
RTSI,5,20200110,104500,1597.7500000,1597.8400000,1595.2100000,1595.2100000,6805446
RTSI,5,20200110,105000,1595.2000000,1596.2300000,1594.0100000,1595.7300000,8384838
RTSI,5,20200110,105500,1595.7500000,1596.2400000,1595.1200000,1595.9600000,6406545
RTSI,5,20200110,110000,1596.0000000,1596.1500000,1595.1700000,1596.1500000,5044874
RTSI,5,20200110,110500,1596.1600000,1599.7000000,1595.1400000,1599.5400000,12668693
RTSI,5,20200110,111000,1599.4900000,1600.9500000,1598.5400000,1600.6900000,9942974
RTSI,5,20200110,111500,1600.7600000,1601.0100000,1599.4700000,1600.5900000,7141128
RTSI,5,20200110,112000,1600.6200000,1601.7000000,1600.1900000,1601.5600000,9078793
RTSI,5,20200110,112500,1601.5600000,1601.5600000,1599.5700000,1600.0200000,7809400
RTSI,5,20200110,113000,1600.0400000,1601.0600000,1599.0700000,1600.8400000,8893766
RTSI,5,20200110,113500,1600.8300000,1602.2400000,1600.5900000,1602.1600000,8019900
RTSI,5,20200110,114000,1602.0900000,1603.8100000,1601.6800000,1603.6300000,9432762
RTSI,5,20200110,114500,1603.6900000,1605.2200000,1603.3000000,1604.0800000,11382965
RTSI,5,20200110,115000,1604.0700000,1604.6600000,1602.8800000,1604.5300000,6970379
RTSI,5,20200110,115500,1604.5300000,1605.4500000,1604.2500000,1604.9400000,12244101
RTSI,5,20200110,120000,1604.9300000,1605.8700000,1604.7100000,1605.6400000,6079017
RTSI,5,20200110,120500,1605.6300000,1606.0800000,1604.6000000,1605.6300000,6727005
RTSI,5,20200110,121000,1605.6700000,1606.0300000,1605.1400000,1605.6300000,5996649
RTSI,5,20200110,121500,1605.6200000,1607.5100000,1605.5100000,1607.4400000,9461150
RTSI,5,20200110,122000,1607.4400000,1607.5300000,1606.5100000,1607.3000000,7997780
RTSI,5,20200110,122500,1607.3300000,1607.8700000,1606.4000000,1607.8700000,7599454
RTSI,5,20200110,123000,1607.8000000,1607.8300000,1607.1400000,1607.5300000,10039421
RTSI,5,20200110,123500,1607.4900000,1607.7000000,1606.7400000,1606.7400000,5405933
RTSI,5,20200110,124000,1606.8000000,1607.2600000,1606.6500000,1606.9000000,3635916
RTSI,5,20200110,124500,1606.9000000,1607.4400000,1606.8600000,1607.1900000,3893862
RTSI,5,20200110,125000,1607.1500000,1608.7100000,1607.0700000,1608.2700000,5654926
RTSI,5,20200110,125500,1608.2600000,1608.4000000,1606.2400000,1606.2800000,4882948
RTSI,5,20200110,130000,1606.2700000,1606.7400000,1606.2500000,1606.6600000,3046564
RTSI,5,20200110,130500,1606.6500000,1606.7600000,1606.1100000,1606.1700000,3340822
RTSI,5,20200110,131000,1606.1700000,1606.8100000,1605.9700000,1606.5700000,3227553
RTSI,5,20200110,131500,1606.5600000,1606.7800000,1606.1800000,1606.6700000,2788851
RTSI,5,20200110,132000,1606.6800000,1607.1500000,1606.4400000,1606.5300000,4611776
RTSI,5,20200110,132500,1606.5400000,1607.0000000,1606.3900000,1606.7100000,4351395
RTSI,5,20200110,133000,1606.7800000,1607.5600000,1606.0100000,1607.5000000,6638917
RTSI,5,20200110,133500,1607.4900000,1607.7200000,1607.3000000,1607.5700000,3423139
RTSI,5,20200110,134000,1607.5500000,1607.8700000,1607.1500000,1607.6700000,6026273
RTSI,5,20200110,134500,1607.6500000,1607.6900000,1605.7700000,1605.8100000,7646064
RTSI,5,20200110,135000,1605.7600000,1606.2700000,1605.2500000,1605.3500000,5249627
RTSI,5,20200110,135500,1605.3900000,1605.7600000,1604.3700000,1605.5300000,5591781
RTSI,5,20200110,140000,1605.5300000,1605.9200000,1605.5200000,1605.7900000,4701131
RTSI,5,20200110,140500,1605.7800000,1605.9300000,1605.6300000,1605.8800000,3029389
RTSI,5,20200110,141000,1605.8800000,1606.9200000,1605.6200000,1606.4400000,6192083
RTSI,5,20200110,141500,1606.4300000,1606.6800000,1605.7700000,1605.9900000,3861008
RTSI,5,20200110,142000,1605.9600000,1606.0800000,1604.9100000,1604.9700000,4760734
RTSI,5,20200110,142500,1605.0000000,1605.0900000,1604.2800000,1605.0200000,5510069
RTSI,5,20200110,143000,1605.0300000,1605.5600000,1604.8600000,1605.4200000,6295422
RTSI,5,20200110,143500,1605.4300000,1606.7500000,1605.3200000,1606.5100000,7853883
RTSI,5,20200110,144000,1606.5100000,1606.8500000,1606.3900000,1606.6200000,4319701
RTSI,5,20200110,144500,1606.6200000,1607.1400000,1606.4000000,1607.0100000,3052336
RTSI,5,20200110,145000,1607.0000000,1607.7100000,1606.8700000,1607.2600000,6176664
RTSI,5,20200110,145500,1607.3500000,1607.4500000,1606.6400000,1606.8100000,3507128
RTSI,5,20200110,150000,1606.8100000,1607.0700000,1606.3700000,1606.5000000,3164288
RTSI,5,20200110,150500,1606.5200000,1606.6600000,1605.6000000,1606.0300000,5274498
RTSI,5,20200110,151000,1606.0600000,1606.3800000,1605.8400000,1606.3000000,3276730
RTSI,5,20200110,151500,1606.3000000,1606.4600000,1606.0100000,1606.0900000,4500969
RTSI,5,20200110,152000,1606.1100000,1606.1200000,1605.6800000,1605.8000000,4390241
RTSI,5,20200110,152500,1605.8200000,1606.4000000,1605.4200000,1606.3100000,7359929
RTSI,5,20200110,153000,1606.3100000,1607.0500000,1606.2800000,1606.9100000,6157935
RTSI,5,20200110,153500,1606.9200000,1607.4300000,1606.5100000,1606.7300000,6785965
RTSI,5,20200110,154000,1606.6700000,1607.2600000,1606.6000000,1606.8700000,5957674
RTSI,5,20200110,154500,1606.9000000,1606.9100000,1606.4800000,1606.6400000,4132376
RTSI,5,20200110,155000,1606.6400000,1606.6900000,1605.7600000,1605.8300000,4527459
RTSI,5,20200110,155500,1605.8300000,1606.2600000,1605.8000000,1605.9100000,4441209
RTSI,5,20200110,160000,1605.8900000,1605.8900000,1605.1500000,1605.7800000,5127282
RTSI,5,20200110,160500,1605.7900000,1605.8300000,1604.3500000,1604.4700000,9054827
RTSI,5,20200110,161000,1604.4600000,1604.5000000,1602.8900000,1603.3500000,7797071
RTSI,5,20200110,161500,1603.3900000,1603.7300000,1602.0900000,1602.2400000,6707410
RTSI,5,20200110,162000,1602.2000000,1602.2900000,1601.2900000,1601.9600000,4538425
RTSI,5,20200110,162500,1601.9800000,1602.6800000,1601.1800000,1602.5200000,5708936
RTSI,5,20200110,163000,1602.5200000,1603.2100000,1602.5200000,1602.7600000,4679103
RTSI,5,20200110,163500,1602.7600000,1606.0400000,1602.5900000,1605.8800000,7655300
RTSI,5,20200110,164000,1605.9200000,1606.6100000,1605.3700000,1606.5400000,4808892
RTSI,5,20200110,164500,1606.5400000,1606.5400000,1604.2000000,1604.5000000,8832092
RTSI,5,20200110,165000,1604.5000000,1606.1400000,1603.5200000,1605.7200000,6106008
RTSI,5,20200110,165500,1605.7400000,1605.8800000,1605.0500000,1605.2100000,4293603
RTSI,5,20200110,170000,1605.2900000,1605.4000000,1604.2900000,1604.4500000,4958386
RTSI,5,20200110,170500,1604.4400000,1604.5500000,1603.9000000,1604.5500000,6029473
RTSI,5,20200110,171000,1604.6300000,1605.0900000,1604.1900000,1604.5700000,5014968
RTSI,5,20200110,171500,1604.5800000,1605.1600000,1604.3400000,1604.4100000,4231471
RTSI,5,20200110,172000,1604.4200000,1604.7800000,1603.6700000,1603.7400000,6954652
RTSI,5,20200110,172500,1603.7300000,1605.0200000,1603.6400000,1605.0000000,3736978
RTSI,5,20200110,173000,1605.0100000,1607.8700000,1604.9800000,1607.7500000,8375122
RTSI,5,20200110,173500,1607.8000000,1607.8700000,1605.4100000,1605.6200000,9660874
RTSI,5,20200110,174000,1605.5600000,1605.8600000,1604.7000000,1604.7000000,6431255
RTSI,5,20200110,174500,1604.6600000,1605.5800000,1604.5900000,1605.2800000,6195337
RTSI,5,20200110,175000,1605.2700000,1605.9200000,1604.6100000,1605.9100000,6872107
RTSI,5,20200110,175500,1605.9100000,1606.6700000,1605.9100000,1606.4600000,8258387
RTSI,5,20200110,180000,1606.5300000,1607.4000000,1606.3200000,1607.4000000,5310838
RTSI,5,20200110,180500,1607.3800000,1608.4300000,1607.2800000,1607.7100000,10851124
RTSI,5,20200110,181000,1607.7000000,1611.6300000,1607.7000000,1610.3800000,11409417
RTSI,5,20200110,181500,1610.3900000,1610.5200000,1609.2700000,1610.0300000,6753898
RTSI,5,20200110,182000,1610.1800000,1610.9300000,1609.8900000,1610.7500000,7849675
RTSI,5,20200110,182500,1610.7500000,1611.8100000,1610.7400000,1611.6700000,8064992
RTSI,5,20200110,183000,1611.6900000,1613.0100000,1611.2800000,1613.0100000,12088489
RTSI,5,20200110,183500,1613.0200000,1613.6100000,1611.6500000,1611.9700000,10002385
RTSI,5,20200110,184000,1611.7900000,1612.6300000,1611.6200000,1612.6000000,12108208
RTSI,5,20200110,184500,1612.6000000,1612.6000000,1612.6000000,1612.6000000,0
RTSI,5,20200110,185500,1614.6900000,1614.6900000,1614.6900000,1614.6900000,34226317
RTSI,5,20200113,100500,1612.7100000,1615.3100000,1611.7500000,1614.9900000,21963697
RTSI,5,20200113,101000,1614.9800000,1616.3300000,1613.9100000,1615.6000000,12852370
RTSI,5,20200113,101500,1615.4700000,1616.0000000,1614.1200000,1614.6400000,13860119
RTSI,5,20200113,102000,1614.6000000,1614.6200000,1611.6200000,1613.2000000,9807726
RTSI,5,20200113,102500,1613.2500000,1615.5300000,1612.3700000,1615.5300000,7407548
